target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,0.6962739709653591,5974.677069483631
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,0.6956405574832187,6138.413804389233
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,0.7511710011817557,5465.5584455317885
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,0.7505375876996153,5629.295180437391
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,0.6979895128361813,5974.677170214517
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,0.6973560993540409,6138.413905120118
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,0.752886543052578,5465.558546262675
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,0.7522531295704376,5629.295281168276
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,0.6960965548832275,5981.195903365901
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,0.6955480828662074,6144.484284105231
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,0.7580597221008994,5464.946085731416
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,0.7575112500838795,5628.234466470746
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,0.6978714890335418,5981.1960086756435
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,0.6973230170165217,6144.4843894149735
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,0.7598346562512137,5464.946191041158
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,0.7592861842341937,5628.234571780489
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,False,0.6973252038715753,5975.803562814011
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,True,0.6963234280064746,6140.00004495084
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,False,0.7641132203661141,5480.82115093878
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,True,0.7631114445010134,5645.017633075608
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,False,0.6990810267763293,5975.803662915455
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,True,0.6980792509112287,6140.000145052284
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,False,0.7658690432708682,5480.8212510402245
4,9.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,True,0.7648672674057676,5645.017733177051
4,9.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,False,0.6974986561372644,5949.567004200388
4,9.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,True,0.6968903768674032,6115.221916080461
4,9.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,False,0.7500699687474464,5445.425266766042
