target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,1.4249486908119096,4735.665504558159
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,1.422323771619504,4868.8238759502665
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,1.5236392699721106,4304.685580693413
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,1.5210143507797054,4437.84395208552
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,1.4251959671812076,4735.665486484105
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,1.4225710479888023,4868.823857876211
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,1.5238865463414086,4304.685562619358
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,1.5212616271490031,4437.843934011465
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,1.4236132448566405,4748.696199185427
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,1.4213782134815138,4878.7419372477025
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,1.5159681040329533,4332.008682768837
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,1.5137330726578262,4462.054420831112
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,1.4238627997902908,4748.696180956252
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,1.4216277684151644,4878.741919018527
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,1.5162176589666039,4332.008664539662
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,1.5139826275914767,4462.054402601938
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,False,1.429702903644763,4734.97382797259
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,True,1.4256600513374198,4866.805843529505
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,False,1.5314213537272021,4295.431353478214
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,True,1.5273785014198584,4427.263369035129
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,False,1.4299679716214964,4734.973809564214
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,True,1.4259251193141531,4866.80582512113
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,False,1.5316864217039354,4295.431335069839
2,9.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,True,1.527643569396592,4427.263350626754
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,False,1.431145265316039,4743.926076719321
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,True,1.4287203809534577,4880.651081511932
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,False,1.5257049472618238,4309.826455131826
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,True,1.523280062899242,4446.551459924438
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,False,1.431394574078533,4743.926058458619
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,True,1.4289696897159516,4880.651063251231
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,False,1.525954256024318,4309.826436871124
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,True,1.523529371661736,4446.551441663736
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,False,False,1.4298098193607705,4756.9567713465885
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,False,True,1.4277984072132377,4890.603823013926
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,True,False,1.5181788242923053,4337.154385265124
2,9.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,True,True,1.5161674121447724,4470.801436932461
