target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,0.710437920046256,6001.500306794764
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,0.708340427462835,6165.576692774964
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,0.7681236740745241,5419.570834749081
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,0.766026181491103,5583.647220729282
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,0.712576501294476,6001.500459516361
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,0.710479008711055,6165.576845496561
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,0.7702622553227442,5419.570987470679
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,0.7681647627393231,5583.647373450879
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,0.7099311623121548,6007.403235741101
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,0.7081952578026007,6172.485891504163
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,0.7713541221486899,5411.153490867378
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,0.7696182176391358,5576.236146630443
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,0.7121511878267074,6007.403391890323
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,0.7104152833171533,6172.486047653386
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,0.7735741476632425,5411.153647016601
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,0.7718382431536884,5576.236302779665
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,False,0.7120447205153276,6011.596080663919
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,True,0.7093257356018638,6169.015094617345
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,False,0.7778324807398485,5437.491339757611
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,True,0.7751134958263848,5594.910353711039
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,False,0.7139447803085639,6011.596199377465
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,True,0.7112257953951003,6169.015213330893
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,False,0.7797325405330848,5437.491458471158
4,7.0,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,True,0.7770135556196213,5594.910472424584
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,False,0.7123701005383446,5990.885006458225
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,True,0.7103087340644789,6156.2291931426325
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,False,0.7674201318543268,5411.006866063897
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,True,0.765358765380461,5576.351052748305
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,False,0.7144186976127251,5990.885151790634
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,True,0.7123573311388595,6156.229338475042
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,False,0.7694687289287074,5411.007011396307
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,True,0.7674073624548416,5576.351198080714
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,False,False,0.7118633428042433,5996.787935404561
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,False,True,0.7101719225670771,6163.16161684814
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,True,False,0.770739188833194,5402.5993935858405
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,True,True,0.7690477685960277,5568.973075029419
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,False,False,0.7139932264240232,5996.788084150412
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,False,True,0.7123018061868569,6163.161765593991
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,True,False,0.7728690724529739,5402.599542331693
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,True,True,0.7711776522158076,5568.9732237752705
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,False,False,False,0.7139769010074162,6000.980780327379
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,False,False,True,0.7112899507050202,6159.648900783803
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,False,True,False,0.7771625795383597,5428.909428467113
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,False,True,True,0.7744756292359637,5587.577548923537
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,True,False,False,0.7157881924355387,6000.980891818654
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,True,False,True,0.7131012421331426,6159.649012275077
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,True,True,False,0.7789738709664822,5428.909539958387
4,7.0,False,RandomForest,HistGradientBoosting,RandomForest,XGB,True,True,True,0.7762869206640862,5587.57766041481
4,7.0,False,RandomForest,HistGradientBoosting,XGB,HistGradientBoosting,False,False,False,0.7136854825813784,5989.451869485756
4,7.0,False,RandomForest,HistGradientBoosting,XGB,HistGradientBoosting,False,False,True,0.7115669468862368,6152.888402668292
4,7.0,False,RandomForest,HistGradientBoosting,XGB,HistGradientBoosting,False,True,False,0.7709120667711462,5410.361364870769
4,7.0,False,RandomForest,HistGradientBoosting,XGB,HistGradientBoosting,False,True,True,0.7687935310760046,5573.797898053304
4,7.0,False,RandomForest,HistGradientBoosting,XGB,HistGradientBoosting,True,False,False,0.7158221539467775,5989.452020526202
