target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,0.4599704668295683,6422.660278132144
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,0.45153999541017087,6558.857483188733
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,0.5710543911295581,6043.974032451591
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,0.5626239197101607,6180.171237508179
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,0.46988374181899123,6422.651411691226
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,0.4614532703995937,6558.848616747814
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,0.5809676661189809,6043.965166010672
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,0.5725371946995834,6180.162371067259
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,0.46080512548945163,6435.508136709368
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,0.4519845271977986,6571.690226679635
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,0.5711557992384134,6055.375143651464
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,0.5623352009467603,6191.55723362173
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,0.4709477169689302,6435.49959178523
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,0.462127118677277,6571.681681755497
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,0.5812983907178918,6055.366598727326
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,0.5724777924262389,6191.548688697592
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,False,0.46347156691039015,6421.16234696534
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,True,0.4535114020260758,6554.411572481816
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,False,0.5800612554885191,6040.398586972578
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,True,0.5701010906042047,6173.647812489054
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,False,0.4729037363046666,6421.155912790425
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,True,0.4629435714203523,6554.405138306902
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,False,0.5894934248827955,6040.392152797664
1,3.5,False,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,True,True,0.5795332599984813,6173.641378314141
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,False,0.46033798154733124,6419.229170492692
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,True,0.4518996492366983,6555.498159716701
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,False,0.5713936756147748,6041.737599401196
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,True,0.562955343304142,6178.006588625204
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,False,0.47027900533193895,6419.220168374505
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,True,0.4618406730213061,6555.489157598514
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,False,0.5813346993993826,6041.728597283008
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,True,0.5728963670887498,6177.9975865070155
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,False,False,0.46117264020721455,6432.077029069916
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,False,True,0.45234341153761215,6568.328435105438
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,True,False,0.5714964602696839,6053.138860196594
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,False,True,True,0.5626672316000816,6189.390266232117
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,False,False,0.4713430092997319,6432.068348479327
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,False,True,0.46251378063012955,6568.31975451485
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,True,False,0.5816668293622013,6053.130179606007
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,RandomForest,True,True,True,0.5728376006925988,6189.381585641529
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,XGB,False,False,False,0.46383908162815307,6417.731239325886
1,3.5,False,RandomForest,HistGradientBoosting,RandomForest,XGB,False,False,True,0.4538686488709862,6551.04018939082
