target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,0.95390891873981,4210.996111892438
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,0.8078340589376752,4270.0635511183955
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,1.3495244071260668,4171.293796104937
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,1.203449547323932,4230.3612353308945
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,0.9596946133368125,4210.988430688844
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,0.8136197535346776,4270.055869914801
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,1.3553101017230689,4171.286114901343
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,1.209235241920934,4230.3535541273
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,1.1031643677932217,3949.8378534087637
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,0.920495457366746,4013.0289834536006
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,1.5693671367429791,3903.9013975385233
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,1.3866982263165037,3967.09252758336
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,1.1108672595987603,3949.8276753447217
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,0.9281983491722847,4013.018805389558
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,1.5770700285485177,3903.891219474481
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,1.3944011181220421,3967.0823495193176
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,False,False,False,0.8293750916433997,4590.575976436361
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,False,False,True,0.7155610700557216,4639.033078134765
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,False,True,False,1.1298119006115752,4558.262141120539
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,False,True,True,1.0159978790238973,4606.719242818943
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,True,False,False,0.833537111246556,4590.56956209858
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,True,False,True,0.719723089658878,4639.026663796984
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,True,True,False,1.1339739202147316,4558.255726782758
1,1.5,True,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,XGB,True,True,True,1.0201598986270535,4606.7128284811615
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,False,0.9541587569272479,4211.017030092688
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,False,True,0.8080222440539762,4270.092467993709
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,False,1.3497493844564346,4171.305780337803
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,False,True,True,1.2036128715831629,4230.381218238823
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,False,0.9599553730435574,4211.009559890129
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,False,True,0.8138188601702856,4270.084997791149
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,False,1.355546000572744,4171.298310135244
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,HistGradientBoosting,True,True,True,1.2094094876994723,4230.373748036263
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,False,False,1.1034142059806595,3949.8587716090133
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,False,True,0.9206813556934869,4013.057330436956
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,True,False,1.569600431081776,3903.91333590613
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,False,True,True,1.3868675807946031,3967.111894734073
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,False,False,1.111128202988286,3949.848804593997
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,False,True,0.9283953527011132,4013.047363421939
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,True,False,1.5773144280894023,3903.903368891113
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,RandomForest,True,True,True,1.3945815778022297,3967.1019277190558
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,False,False,False,0.8296249298308375,4590.59689463661
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,False,False,True,0.7157517298113651,4639.06168492411
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,False,True,False,1.1300314882227833,4558.27450478074
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,False,True,True,1.0161582882033107,4606.739295068241
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,True,False,False,0.8337968014008637,4590.590691273163
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,True,False,True,0.7199236013813913,4639.055481560664
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,True,True,False,1.1342033597928094,4558.2683014172935
1,1.5,True,HistGradientBoosting,HistGradientBoosting,RandomForest,XGB,True,True,True,1.020330159773337,4606.733091704794
1,1.5,True,HistGradientBoosting,HistGradientBoosting,XGB,HistGradientBoosting,False,False,False,0.9541130562227919,4210.963372855933
1,1.5,True,HistGradientBoosting,HistGradientBoosting,XGB,HistGradientBoosting,False,False,True,0.8080530550914993,4270.001964685761
1,1.5,True,HistGradientBoosting,HistGradientBoosting,XGB,HistGradientBoosting,False,True,False,1.349547095103128,4171.271629335063
1,1.5,True,HistGradientBoosting,HistGradientBoosting,XGB,HistGradientBoosting,False,True,True,1.2034870939718354,4230.310221164891
