target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,0.4619117530604949,5145.399001003298
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,0.4421823639274271,5503.6248424895775
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,0.5089050424842747,4932.707684156116
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,0.4891756533512069,5290.933525642395
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,0.46290292489192697,5145.394048250368
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,0.44317353575885915,5503.619889736648
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,0.5098962143157068,4932.702731403186
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,0.4901668251826389,5290.928572889466
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,0.4623252800809881,5123.553726807432
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,0.44231555275434814,5486.038384194637
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,0.5087432199224572,4912.302979098932
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,0.4887334925958173,5274.7876364861395
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,0.4633209323813071,5123.548760290783
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,0.44331120505466715,5486.03341767799
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,0.5097388722227761,4912.298012582284
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,0.4897291448961361,5274.782669969491
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,XGB,False,False,False,0.4676883885823168,5154.723854826183
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,XGB,False,False,True,0.4460641915970192,5502.13474740212
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,XGB,False,True,False,0.5151892388796807,4941.326649006955
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,XGB,False,True,True,0.49356504189438305,5288.737541582894
1,8.5,False,XGB,HistGradientBoosting,HistGradientBoosting,XGB,True,False,False,0.468685264587126,5154.718858812582
