target,slice_point,oversampled,clf,reg0,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,False,1.097080732117848,6943.188337745523
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,False,True,1.0259473932097836,5207.562905042236
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,False,2.0310844521727116,6252.895730727544
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,False,True,True,1.959951113264647,4517.2702980242575
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,False,1.1055744568149428,6943.188939579342
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,False,True,1.0344411179068784,5207.563506876055
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,False,2.0395781768698065,6252.896332561363
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,HistGradientBoosting,True,True,True,1.968444837961742,4517.2708998580765
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,False,1.097080732117848,6943.188337745523
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,False,True,1.030129648515398,5102.419949799978
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,False,2.259512978221974,6209.701103422915
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,False,True,True,2.192561894619524,4368.932715477372
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,False,1.10661460664415,6943.188930133201
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,False,True,1.0396635230417,5102.420542187658
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,False,2.269046852748276,6209.701695810594
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,RandomForest,True,True,True,2.2020957691458256,4368.933307865051
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,False,1.097080732117848,6943.188337745523
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,False,True,1.0227548508998867,5305.130469174263
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,False,1.7619282576753312,6288.992545375684
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,False,True,True,1.68760237645737,4650.934676804426
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,False,1.102710353711285,6943.188593004284
4,12.0,True,RandomForest,HistGradientBoosting,HistGradientBoosting,XGB,True,False,True,1.0283844724933238,5305.130724433025
