target,slice_point,oversampled,clf,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,False,False,False,0.6683438208378167,3835.954849999089
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,False,False,True,0.6508213765208333,4054.251836181918
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,False,True,False,0.6718863812006516,3770.032883609447
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,False,True,True,0.6543639368836681,3988.329869792274
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,True,False,False,0.6684691520436781,3835.954835780177
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,True,False,True,0.6509467077266946,4054.2518219630056
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,True,True,False,0.6720117124065129,3770.0328693905335
4,9.3,False,XGB,HistGradientBoosting,HistGradientBoosting,True,True,True,0.6544892680895295,3988.329855573362
4,9.3,False,XGB,HistGradientBoosting,RandomForest,False,False,False,0.6670955633897794,3797.417805615452
4,9.3,False,XGB,HistGradientBoosting,RandomForest,False,False,True,0.6500922031517556,4017.238270483613
4,9.3,False,XGB,HistGradientBoosting,RandomForest,False,True,False,0.6701780996081288,3732.1754554832078
4,9.3,False,XGB,HistGradientBoosting,RandomForest,False,True,True,0.6531747393701051,3951.995920351369
4,9.3,False,XGB,HistGradientBoosting,RandomForest,True,False,False,0.6672191181631026,3797.4177821758826
4,9.3,False,XGB,HistGradientBoosting,RandomForest,True,False,True,0.6502157579250788,4017.238247044044
4,9.3,False,XGB,HistGradientBoosting,RandomForest,True,True,False,0.6703016543814521,3732.1754320436385
4,9.3,False,XGB,HistGradientBoosting,RandomForest,True,True,True,0.6532982941434283,3951.9958969117997
