target,slice_point,oversampled,clf,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,False,False,False,0.667749496762849,3860.793910438437
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,False,False,True,0.6514125036992029,4081.2442706091065
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,False,True,False,0.6716051551437199,3794.6121041899355
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,False,True,True,0.6552681620800738,4015.0624643606056
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,True,False,False,0.6678583594326069,3860.7938711171482
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,True,False,True,0.6515213663689607,4081.2442312878184
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,True,True,False,0.6717140178134777,3794.612064868647
4,9.2,False,XGB,HistGradientBoosting,HistGradientBoosting,True,True,True,0.6553770247498316,4015.062425039317
4,9.2,False,XGB,HistGradientBoosting,RandomForest,False,False,False,0.6671783323307751,3804.087732555812
4,9.2,False,XGB,HistGradientBoosting,RandomForest,False,False,True,0.6505107377874914,4026.7106801534765
4,9.2,False,XGB,HistGradientBoosting,RandomForest,False,True,False,0.6704426745348223,3738.6997371913485
4,9.2,False,XGB,HistGradientBoosting,RandomForest,False,True,True,0.6537750799915386,3961.3226847890132
4,9.2,False,XGB,HistGradientBoosting,RandomForest,True,False,False,0.667289288769693,3804.087696225334
4,9.2,False,XGB,HistGradientBoosting,RandomForest,True,False,True,0.6506216942264094,4026.7106438229985
4,9.2,False,XGB,HistGradientBoosting,RandomForest,True,True,False,0.6705536309737403,3738.69970086087
4,9.2,False,XGB,HistGradientBoosting,RandomForest,True,True,True,0.6538860364304567,3961.322648458535
