target,slice_point,oversampled,clf,reg1,reg2,reg0_is_post,reg1_is_post,reg2_is_post,mae,amae
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,False,False,False,0.6659548570710944,3818.075877144842
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,False,False,True,0.6504172506935892,4047.454705118445
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,False,True,False,0.6699300991956149,3742.7167550386457
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,False,True,True,0.6543924928181098,3972.095583012249
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,True,False,False,0.6660640955876148,3818.075809866875
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,True,False,True,0.6505264892101098,4047.4546378404775
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,True,True,False,0.6700393377121355,3742.716687760678
4,9.9,False,XGB,HistGradientBoosting,HistGradientBoosting,True,True,True,0.6545017313346305,3972.0955157342814
4,9.9,False,XGB,HistGradientBoosting,RandomForest,False,False,False,0.6663276068268446,3805.3521588923336
4,9.9,False,XGB,HistGradientBoosting,RandomForest,False,False,True,0.6503842189633969,4035.837275740384
4,9.9,False,XGB,HistGradientBoosting,RandomForest,False,True,False,0.6695317415729801,3731.2529015234772
4,9.9,False,XGB,HistGradientBoosting,RandomForest,False,True,True,0.6535883537095324,3961.7380183715277
4,9.9,False,XGB,HistGradientBoosting,RandomForest,True,False,False,0.6664364753653956,3805.3520925962007
4,9.9,False,XGB,HistGradientBoosting,RandomForest,True,False,True,0.650493087501948,4035.83720944425
4,9.9,False,XGB,HistGradientBoosting,RandomForest,True,True,False,0.6696406101115312,3731.2528352273434
4,9.9,False,XGB,HistGradientBoosting,RandomForest,True,True,True,0.6536972222480836,3961.7379520753934
